hand_id,hand_number,actor,actor_seat,hole_card_1,hole_card_2,action_bucket,raw_action,raw_amount,hole_card_class,hole_high_rank,hole_low_rank,hole_rank_gap,hole_pair,hole_suited,hole_broadway_fraction,street,players_left_fraction,players_in_hand_fraction,position_bucket,position_fraction,stack_rank_fraction,stack_bb,effective_stack_bb,pot_bb,facing_amount_bb,amount_put_in_pot_bb,call_to_pot_ratio,stack_to_pot_ratio,previous_raises_by_self_in_hand,previous_raises_in_hand,street_action_number,last_aggressor_is_self,is_facing_bet,is_facing_all_in,can_check,can_raise,keras_equity,board_card_count,board_paired,board_two_pair_or_better,board_trips_or_better,board_max_suit_fraction,board_three_flush,board_four_flush,board_made_flush,board_straight_run_fraction,board_high_rank,board_ace_high
mt0nnbllkxtk,61,pokerMo,1,4h,6s,call,call,2.0,64o,0.42857142857142855,0.2857142857142857,0.16666666666666666,0.0,0.0,0.0,preflop,0.5,1.0,late,1.0,0.0,25.0,25.0,2.0,1.0,0.0,0.5,12.5,0,0,1,0.0,1.0,0.0,0.0,1.0,0.16050317883491516,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mt0nnbllkxtk,61,sh1nji,3,Ah,As,pot_raise,raise,10.0,AA,1.0,1.0,0.0,1.0,0.0,1.0,preflop,0.5,1.0,small_blind,0.25,1.0,282.5,149.5,3.5,0.5,0.5,0.14285714285714285,80.71428571428571,0,0,3,0.0,1.0,0.0,0.0,1.0,0.5257736444473267,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mt0nnbllkxtk,61,pokerMo,1,4h,6s,call,call,10.0,64o,0.42857142857142855,0.2857142857142857,0.16666666666666666,0.0,0.0,0.0,preflop,0.5,1.0,late,1.0,0.0,24.0,24.0,12.0,4.0,1.0,0.3333333333333333,2.0,0,1,5,0.0,1.0,0.0,0.0,1.0,0.16050317883491516,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mt0nnbllkxtk,61,sh1nji,3,Ah,As,three_quarter_pot_raise,raise,32.0,AA,1.0,1.0,0.0,1.0,0.0,1.0,flop,0.5,1.0,small_blind,0.25,1.0,278.0,145.5,20.0,0.0,5.0,0.0,13.9,1,1,0,1.0,0.0,0.0,1.0,1.0,0.5425577163696289,3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.7142857142857143,0.0
mt0nnbllkxtk,61,pokerMo,1,4h,6s,call,call,32.0,64o,0.42857142857142855,0.2857142857142857,0.16666666666666666,0.0,0.0,0.0,flop,0.5,1.0,late,1.0,0.0,20.0,20.0,36.0,16.0,5.0,0.4444444444444444,0.5555555555555556,0,2,2,0.0,1.0,0.0,0.0,1.0,0.5085698366165161,3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.7142857142857143,0.0
mt0nnbllkxtk,61,sh1nji,3,Ah,As,fold,fold,0.0,AA,1.0,1.0,0.0,1.0,0.0,1.0,turn,0.5,1.0,small_blind,0.25,1.0,262.0,145.5,52.0,0.0,21.0,0.0,5.038461538461538,2,2,0,1.0,0.0,0.0,1.0,1.0,0.4724796414375305,4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.7142857142857143,0.0
mt0nnbllkxtk,61,pokerMo,1,4h,6s,fold,fold,0.0,64o,0.42857142857142855,0.2857142857142857,0.16666666666666666,0.0,0.0,0.0,turn,0.5,0.8,late,1.0,0.0,4.0,4.0,52.0,0.0,21.0,0.0,0.07692307692307693,0,2,1,0.0,0.0,0.0,1.0,1.0,0.5391191244125366,4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.7142857142857143,0.0
mt0nnbllkxtk,61,sh1nji,3,Ah,As,fold,fold,0.0,AA,1.0,1.0,0.0,1.0,0.0,1.0,river,0.5,0.6,early,0.0,1.0,262.0,145.5,52.0,0.0,21.0,0.0,5.038461538461538,2,2,0,1.0,0.0,0.0,1.0,1.0,0.3768326938152313,5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.6,0.7142857142857143,0.0
mt0nnbllkxtk,61,pokerMo,1,4h,6s,fold,fold,0.0,64o,0.42857142857142855,0.2857142857142857,0.16666666666666666,0.0,0.0,0.0,river,0.5,0.6,early,0.0,0.0,4.0,4.0,52.0,0.0,21.0,0.0,0.07692307692307693,0,2,1,0.0,0.0,0.0,1.0,1.0,0.35444381833076477,5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.6,0.7142857142857143,0.0
vyqgp52wni2t,62,Joker192,4,Kh,Ac,call,call,2.0,AKo,1.0,0.9285714285714286,0.08333333333333333,0.0,0.0,1.0,preflop,0.6,1.0,small_blind,0.2,0.8,145.0,145.0,4.5,0.5,0.5,0.1111111111111111,32.22222222222222,0,0,4,0.0,1.0,0.0,0.0,1.0,0.27990978956222534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vyqgp52wni2t,62,Joker192,4,Kh,Ac,three_quarter_pot_raise,raise,8.0,AKo,1.0,0.9285714285714286,0.08333333333333333,0.0,0.0,1.0,flop,0.6,0.8333333333333334,small_blind,0.25,0.8,144.5,144.5,5.0,0.0,1.0,0.0,28.9,0,0,0,0.0,0.0,0.0,1.0,1.0,0.43609222769737244,3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.9285714285714286,0.0
vyqgp52wni2t,62,Joker192,4,Kh,Ac,min_raise,raise,10.0,AKo,1.0,0.9285714285714286,0.08333333333333333,0.0,0.0,1.0,turn,0.6,0.8333333333333334,small_blind,0.25,0.8,140.5,140.5,21.0,0.0,5.0,0.0,6.690476190476191,1,1,0,1.0,0.0,0.0,1.0,1.0,0.5188403129577637,4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.9285714285714286,0.0
vyqgp52wni2t,62,Joker192,4,Kh,Ac,fold,fold,0.0,AKo,1.0,0.9285714285714286,0.08333333333333333,0.0,0.0,1.0,river,0.6,0.8333333333333334,small_blind,0.25,0.8,135.5,135.5,36.0,0.0,10.0,0.0,3.763888888888889,2,2,0,1.0,0.0,0.0,1.0,1.0,0.5364929437637329,5,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.9285714285714286,0.0
rnpdi2gzvhgv,63,sh1nji,3,Qd,Js,call,call,2.0,QJo,0.8571428571428571,0.7857142857142857,0.08333333333333333,0.0,0.0,1.0,preflop,0.6,1.0,late,1.0,1.0,252.0,171.5,3.5,1.0,0.0,0.2857142857142857,72.0,0,0,2,0.0,1.0,0.0,0.0,1.0,0.2421543151140213,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rnpdi2gzvhgv,63,sh1nji,3,Qd,Js,pot_raise,raise,44.0,QJo,0.8571428571428571,0.7857142857142857,0.08333333333333333,0.0,0.0,1.0,flop,0.6,0.5,big_blind,1.0,1.0,251.0,171.5,4.5,0.0,1.0,0.0,55.77777777777778,0,0,3,0.0,0.0,0.0,1.0,1.0,0.7985508441925049,3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.8571428571428571,0.0
rnpdi2gzvhgv,63,sh1nji,3,Qd,Js,fold,fold,0.0,QJo,0.8571428571428571,0.7857142857142857,0.08333333333333333,0.0,0.0,1.0,turn,0.6,0.5,big_blind,1.0,1.0,229.0,171.5,48.5,0.0,23.0,0.0,4.721649484536083,1,1,1,1.0,0.0,0.0,1.0,1.0,0.6949067115783691,4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.6,0.9285714285714286,0.0
rnpdi2gzvhgv,63,sh1nji,3,Qd,Js,check,check,0.0,QJo,0.8571428571428571,0.7857142857142857,0.08333333333333333,0.0,0.0,1.0,river,0.6,0.3333333333333333,heads_up_big_blind,0.0,1.0,229.0,171.5,81.0,32.5,23.0,0.4012345679012346,2.8271604938271606,1,2,1,0.0,1.0,0.0,0.0,1.0,0.9085142612457275,5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.6,0.9285714285714286,0.0
tg3anta9oi3l,64,sh1nji,3,As,9c,call,call,2.0,A9o,1.0,0.6428571428571429,0.4166666666666667,0.0,0.0,0.5,preflop,0.8,1.0,middle,0.42857142857142855,1.0,229.0,172.0,3.0,1.5,0.0,0.5,76.33333333333333,0,0,0,0.0,1.0,0.0,0.0,1.0,0.16542574763298035,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tg3anta9oi3l,64,Frenzygame1121,7,Ts,8s,call,call,2.0,T8s,0.7142857142857143,0.5714285714285714,0.16666666666666666,0.0,1.0,0.5,preflop,0.8,0.875,late,1.0,0.42857142857142855,50.0,50.0,5.0,1.5,0.0,0.3,10.0,0,0,4,0.0,1.0,0.0,0.0,1.0,0.19825021922588348,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tg3anta9oi3l,64,Tsenattrualem,8,4c,7d,call,call,2.0,74o,0.5,0.2857142857142857,0.25,0.0,0.0,0.0,preflop,0.8,0.875,button,0.0,0.14285714285714285,31.0,31.0,6.0,1.5,0.0,0.25,5.166666666666667,0,0,5,0.0,1.0,0.0,0.0,1.0,0.11950335651636124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tg3anta9oi3l,64,sh1nji,3,As,9c,pot_raise,raise,29.0,A9o,1.0,0.6428571428571429,0.4166666666666667,0.0,0.0,0.5,flop,0.8,0.625,small_blind,0.25,1.0,228.0,171.5,13.0,5.5,1.0,0.4230769230769231,17.53846153846154,0,1,2,0.0,1.0,0.0,0.0,1.0,0.2002325803041458,3,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.7857142857142857,0.0
tg3anta9oi3l,64,Frenzygame1121,7,Ts,8s,call,call,29.0,T8s,0.7142857142857143,0.5714285714285714,0.16666666666666666,0.0,1.0,0.5,flop,0.8,0.625,late,1.0,0.2857142857142857,49.0,49.0,27.5,14.5,1.0,0.5272727272727272,1.7818181818181817,0,2,5,0.0,1.0,0.0,0.0,1.0,0.2880301773548126,3,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.7857142857142857,0.0
tg3anta9oi3l,64,Tsenattrualem,8,4c,7d,check,check,0.0,74o,0.5,0.2857142857142857,0.25,0.0,0.0,0.0,flop,0.8,0.625,button,0.0,0.14285714285714285,30.0,30.0,42.0,14.5,1.0,0.34523809523809523,0.7142857142857143,0,2,6,0.0,1.0,0.0,0.0,1.0,0.06771036982536316,3,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.7857142857142857,0.0
tg3anta9oi3l,64,sh1nji,3,As,9c,min_raise,raise,23.0,A9o,1.0,0.6428571428571429,0.4166666666666667,0.0,0.0,0.5,turn,0.8,0.625,small_blind,0.25,1.0,213.5,171.5,42.0,0.0,15.5,0.0,5.083333333333333,1,2,0,1.0,0.0,0.0,1.0,1.0,0.12788958847522736,4,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.7857142857142857,0.0
tg3anta9oi3l,64,Frenzygame1121,7,Ts,8s,all_in,raise,69.0,T8s,0.7142857142857143,0.5714285714285714,0.16666666666666666,0.0,1.0,0.5,turn,0.8,0.625,late,1.0,0.2857142857142857,34.5,34.5,53.5,11.5,15.5,0.21495327102803738,0.6448598130841121,0,3,1,0.0,1.0,0.0,0.0,1.0,0.21003636717796326,4,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.7857142857142857,0.0
tg3anta9oi3l,64,sh1nji,3,As,9c,call,call,69.0,A9o,1.0,0.6428571428571429,0.4166666666666667,0.0,0.0,0.5,turn,0.8,0.625,small_blind,0.25,1.0,202.0,171.5,88.0,23.0,27.0,0.26136363636363635,2.2954545454545454,2,4,2,0.0,1.0,0.0,0.0,1.0,0.12788958847522736,4,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.7857142857142857,0.0
jj63iuq09qli,65,sk8btrue,6,Jd,Ad,pot_raise,raise,8.0,AJs,1.0,0.7857142857142857,0.25,0.0,1.0,1.0,preflop,0.7,1.0,late,0.8333333333333334,0.3333333333333333,49.0,49.0,3.5,1.0,0.0,0.2857142857142857,14.0,0,0,2,0.0,1.0,0.0,0.0,1.0,0.25856685638427734,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jj63iuq09qli,65,Tsenattrualem,8,Kd,Ah,three_quarter_pot_raise,raise,14.0,AKo,1.0,0.9285714285714286,0.08333333333333333,0.0,0.0,1.0,preflop,0.7,1.0,late,1.0,0.16666666666666666,30.0,30.0,7.5,4.0,0.0,0.5333333333333333,4.0,0,1,3,0.0,1.0,0.0,0.0,1.0,0.2496805638074875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jj63iuq09qli,65,pokerMo,1,Kc,2h,all_in,raise,149.0,K2o,0.9285714285714286,0.14285714285714285,0.9166666666666666,0.0,0.0,0.5,preflop,0.7,1.0,small_blind,0.16666666666666666,0.5,74.0,74.0,14.5,6.5,0.5,0.4482758620689655,5.103448275862069,0,2,5,0.0,1.0,0.0,0.0,1.0,0.13624297082424164,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jj63iuq09qli,65,sk8btrue,6,Jd,Ad,call,call,98.0,AJs,1.0,0.7857142857142857,0.25,0.0,1.0,1.0,preflop,0.7,1.0,late,0.8333333333333334,0.5,45.0,45.0,88.5,70.5,4.0,0.7966101694915254,0.5084745762711864,1,3,9,0.0,1.0,0.0,0.0,1.0,0.25856685638427734,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jj63iuq09qli,65,Tsenattrualem,8,Kd,Ah,call,call,60.0,AKo,1.0,0.9285714285714286,0.08333333333333333,0.0,0.0,1.0,preflop,0.7,1.0,late,1.0,0.3333333333333333,23.0,23.0,133.5,67.5,7.0,0.5056179775280899,0.17228464419475656,1,3,10,0.0,1.0,0.0,0.0,1.0,0.2496805638074875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p7ogssyafvht,66,Tsenattrualem,8,4h,4s,call,call,8.0,44,0.2857142857142857,0.2857142857142857,0.0,1.0,0.0,0.0,preflop,0.6,1.0,late,0.8,0.4,93.0,93.0,5.5,4.0,0.0,0.7272727272727273,16.90909090909091,0,1,1,0.0,1.0,0.0,0.0,1.0,0.20157216489315033,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p7ogssyafvht,66,pokerMo,1,Jd,8s,all_in,raise,127.0,J8o,0.7857142857142857,0.5714285714285714,0.25,0.0,0.0,0.5,preflop,0.6,1.0,button,0.0,0.2,63.5,63.5,9.5,4.0,0.0,0.42105263157894735,6.684210526315789,0,1,3,0.0,1.0,0.0,0.0,1.0,0.19288811087608337,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p7ogssyafvht,66,Tsenattrualem,8,4h,4s,call,call,127.0,44,0.2857142857142857,0.2857142857142857,0.0,1.0,0.0,0.0,preflop,0.6,1.0,late,0.8,0.4,89.0,89.0,73.0,59.5,4.0,0.815068493150685,1.2191780821917808,0,2,7,0.0,1.0,0.0,0.0,1.0,0.20157216489315033,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
whqug8hyanik,67,Tsenattrualem,8,8h,3h,call,call,2.0,83s,0.5714285714285714,0.21428571428571427,0.4166666666666667,0.0,1.0,0.0,preflop,0.6,1.0,middle,0.6,0.2,62.5,62.5,1.5,1.0,0.0,0.6666666666666666,41.666666666666664,0,0,0,0.0,1.0,0.0,0.0,1.0,0.1659521907567978,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
whqug8hyanik,67,pokerMo,1,6c,Js,all_in,raise,199.0,J6o,0.7857142857142857,0.42857142857142855,0.4166666666666667,0.0,0.0,0.5,preflop,0.6,1.0,late,1.0,0.4,99.5,99.5,3.5,1.0,0.0,0.2857142857142857,28.428571428571427,0,0,2,0.0,1.0,0.0,0.0,1.0,0.16411466896533966,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
whqug8hyanik,67,Tsenattrualem,8,8h,3h,call,call,125.0,83s,0.5714285714285714,0.21428571428571427,0.4166666666666667,0.0,1.0,0.0,preflop,0.6,1.0,middle,0.6,0.4,61.5,61.5,103.0,98.5,1.0,0.9563106796116505,0.5970873786407767,0,1,6,0.0,1.0,0.0,0.0,1.0,0.1659521907567978,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0rejjqdbeone,68,Mike playing,5,Ac,4s,call,call,2.0,A4o,1.0,0.2857142857142857,0.8333333333333334,0.0,0.0,0.5,preflop,0.7,1.0,small_blind,0.16666666666666666,0.6666666666666666,166.0,166.0,4.5,0.5,0.5,0.1111111111111111,36.888888888888886,0,0,5,0.0,1.0,0.0,0.0,1.0,0.15570810437202454,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0rejjqdbeone,68,Mike playing,5,Ac,4s,fold,fold,0.0,A4o,1.0,0.2857142857142857,0.8333333333333334,0.0,0.0,0.5,flop,0.7,0.8571428571428571,small_blind,0.2,0.6666666666666666,165.5,165.5,5.0,0.0,1.0,0.0,33.1,0,0,0,0.0,0.0,0.0,1.0,1.0,0.334808886051178,3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,1.0,1.0
0rejjqdbeone,68,Mike playing,5,Ac,4s,call,call,2.0,A4o,1.0,0.2857142857142857,0.8333333333333334,0.0,0.0,0.5,turn,0.7,0.2857142857142857,heads_up_big_blind,0.0,0.6666666666666666,165.5,101.0,5.0,0.0,1.0,0.0,33.1,0,0,0,0.0,0.0,0.0,1.0,1.0,0.8249323964118958,4,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,1.0,1.0
0rejjqdbeone,68,Mike playing,5,Ac,4s,min_raise,raise,5.0,A4o,1.0,0.2857142857142857,0.8333333333333334,0.0,0.0,0.5,river,0.7,0.2857142857142857,heads_up_big_blind,0.0,0.6666666666666666,164.5,101.0,8.0,0.0,2.0,0.0,20.5625,0,0,0,0.0,0.0,0.0,1.0,1.0,0.8282372951507568,5,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,1.0,1.0
latubk3rgrfp,69,Joker192,4,Qh,Qc,call,call,4.0,QQ,0.8571428571428571,0.8571428571428571,0.0,1.0,0.0,1.0,preflop,0.6,1.0,late,1.0,0.6,168.0,168.0,4.5,2.0,0.0,0.4444444444444444,37.333333333333336,0,1,2,0.0,1.0,0.0,0.0,1.0,0.3587815463542938,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
latubk3rgrfp,69,Antedwards5,6,As,9d,call,call,4.0,A9o,1.0,0.6428571428571429,0.4166666666666667,0.0,0.0,0.5,preflop,0.6,1.0,small_blind,0.2,0.4,98.5,98.5,6.5,1.5,0.5,0.23076923076923078,15.153846153846153,0,1,4,0.0,1.0,0.0,0.0,1.0,0.22618933022022247,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
latubk3rgrfp,69,Antedwards5,6,As,9d,fold,fold,0.0,A9o,1.0,0.6428571428571429,0.4166666666666667,0.0,0.0,0.5,flop,0.6,1.0,small_blind,0.2,0.4,97.0,97.0,10.0,0.0,2.0,0.0,9.7,0,1,0,0.0,0.0,0.0,1.0,1.0,0.3048578202724457,3,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.2,1.0,1.0
latubk3rgrfp,69,Joker192,4,Qh,Qc,call,call,9.0,QQ,0.8571428571428571,0.8571428571428571,0.0,1.0,0.0,1.0,flop,0.6,0.5,big_blind,1.0,0.6,166.0,166.0,14.5,4.5,2.0,0.3103448275862069,11.448275862068966,0,2,4,0.0,1.0,0.0,0.0,1.0,0.6058099269866943,3,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.2,1.0,1.0
latubk3rgrfp,69,Antedwards5,6,As,9d,call,call,9.0,A9o,1.0,0.6428571428571429,0.4166666666666667,0.0,0.0,0.5,flop,0.6,0.5,early,0.0,0.4,97.0,97.0,19.0,4.5,2.0,0.23684210526315788,5.105263157894737,0,2,5,0.0,1.0,0.0,0.0,1.0,0.49845701456069946,3,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.2,1.0,1.0
latubk3rgrfp,69,Antedwards5,6,As,9d,fold,fold,0.0,A9o,1.0,0.6428571428571429,0.4166666666666667,0.0,0.0,0.5,turn,0.6,0.5,early,0.0,0.4,92.5,92.5,32.5,0.0,6.5,0.0,2.8461538461538463,0,2,0,0.0,0.0,0.0,1.0,1.0,0.4894426465034485,4,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.4,1.0,1.0
latubk3rgrfp,69,Joker192,4,Qh,Qc,fold,fold,0.0,QQ,0.8571428571428571,0.8571428571428571,0.0,1.0,0.0,1.0,turn,0.6,0.3333333333333333,heads_up_big_blind,1.0,0.6,161.5,161.5,32.5,0.0,6.5,0.0,4.969230769230769,0,2,4,0.0,0.0,0.0,1.0,1.0,0.7143627405166626,4,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.4,1.0,1.0
latubk3rgrfp,69,Antedwards5,6,As,9d,min_raise,raise,20.0,A9o,1.0,0.6428571428571429,0.4166666666666667,0.0,0.0,0.5,river,0.6,0.16666666666666666,heads_up_big_blind,0.0,0.4,92.5,92.5,32.5,0.0,6.5,0.0,2.8461538461538463,0,2,0,0.0,0.0,0.0,1.0,1.0,0.8012570142745972,5,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.4,1.0,1.0
latubk3rgrfp,69,Joker192,4,Qh,Qc,call,call,20.0,QQ,0.8571428571428571,0.8571428571428571,0.0,1.0,0.0,1.0,river,0.6,0.16666666666666666,heads_up_big_blind,0.0,0.6,161.5,161.5,52.5,10.0,6.5,0.19047619047619047,3.0761904761904764,0,3,4,0.0,1.0,0.0,0.0,1.0,0.6878970861434937,5,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.4,1.0,1.0
sqjwf5akzv56,70,MysticFire,10,Qd,6d,pot_raise,raise,6.0,Q6s,0.8571428571428571,0.42857142857142855,0.5,0.0,1.0,0.5,preflop,0.8,1.0,middle,0.42857142857142855,0.2857142857142857,29.0,29.0,1.5,1.0,0.0,0.6666666666666666,19.333333333333332,0,0,0,0.0,1.0,0.0,0.0,1.0,0.1644173562526703,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sqjwf5akzv56,70,Mike playing,5,Ah,Kc,pot_raise,raise,22.0,AKo,1.0,0.9285714285714286,0.08333333333333333,0.0,0.0,1.0,preflop,0.8,1.0,late,1.0,0.8571428571428571,175.0,175.0,9.5,5.0,0.0,0.5263157894736842,18.42105263157895,0,2,4,0.0,1.0,0.0,0.0,1.0,0.2265097051858902,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sqjwf5akzv56,70,Tsenattrualem,8,4s,Ts,call,call,22.0,T4s,0.7142857142857143,0.2857142857142857,0.5,0.0,1.0,0.5,preflop,0.8,1.0,small_blind,0.14285714285714285,0.42857142857142855,52.0,52.0,20.5,10.5,0.5,0.5121951219512195,2.5365853658536586,0,3,6,0.0,1.0,0.0,0.0,1.0,0.14262694120407104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sqjwf5akzv56,70,MonsieurJarJar,9,Qh,7s,call,call,11.0,Q7o,0.8571428571428571,0.5,0.4166666666666667,0.0,0.0,0.5,preflop,0.8,1.0,big_blind,0.2857142857142857,0.0,4.5,4.5,31.0,10.0,1.0,0.3225806451612903,0.14516129032258066,0,3,7,0.0,1.0,0.0,0.0,1.0,0.12262183427810669,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sqjwf5akzv56,70,MysticFire,10,Qd,6d,call,call,22.0,Q6s,0.8571428571428571,0.42857142857142855,0.5,0.0,1.0,0.5,preflop,0.8,1.0,middle,0.42857142857142855,0.2857142857142857,26.0,26.0,35.5,8.0,3.0,0.22535211267605634,0.7323943661971831,1,3,8,0.0,1.0,0.0,0.0,1.0,0.1644173562526703,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sqjwf5akzv56,70,Tsenattrualem,8,4s,Ts,all_in,raise,83.0,T4s,0.7142857142857143,0.2857142857142857,0.5,0.0,1.0,0.5,flop,0.8,1.0,small_blind,0.14285714285714285,0.42857142857142855,41.5,41.5,49.5,0.0,11.0,0.0,0.8383838383838383,0,3,0,0.0,0.0,0.0,1.0,1.0,0.44038763642311096,3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,1.0,1.0
sqjwf5akzv56,70,MysticFire,10,Qd,6d,call,call,36.0,Q6s,0.8571428571428571,0.42857142857142855,0.5,0.0,1.0,0.5,flop,0.8,1.0,middle,0.42857142857142855,0.42857142857142855,18.0,18.0,91.0,41.5,11.0,0.45604395604395603,0.1978021978021978,1,4,1,0.0,1.0,0.0,0.0,1.0,0.07633127272129059,3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,1.0,1.0
sqjwf5akzv56,70,Mike playing,5,Ah,Kc,all_in,raise,328.0,AKo,1.0,0.9285714285714286,0.08333333333333333,0.0,0.0,1.0,flop,0.8,1.0,late,1.0,0.8571428571428571,164.0,164.0,150.5,41.5,11.0,0.2757475083056478,1.089700996677741,1,4,3,0.0,1.0,0.0,0.0,1.0,0.426286518573761,3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,1.0,1.0
a8uu3ervj34c,72,sh1nji,3,Jh,Ad,pot_raise,raise,21.0,AJo,1.0,0.7857142857142857,0.25,0.0,0.0,1.0,preflop,0.7,1.0,early,0.3333333333333333,1.0,224.5,189.0,1.5,1.0,0.0,0.6666666666666666,149.66666666666666,0,0,0,0.0,1.0,0.0,0.0,1.0,0.2211848646402359,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a8uu3ervj34c,72,MysticFire,10,Th,Ts,all_in,raise,124.0,TT,0.7142857142857143,0.7142857142857143,0.0,1.0,0.0,1.0,preflop,0.7,1.0,small_blind,0.0,0.16666666666666666,61.5,61.5,43.5,10.0,0.5,0.22988505747126436,1.4137931034482758,0,1,5,0.0,1.0,0.0,0.0,1.0,0.28283748030662537,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a8uu3ervj34c,72,Frenzygame5,1,8h,8c,call,call,25.0,88,0.5714285714285714,0.5714285714285714,0.0,1.0,0.0,0.0,preflop,0.7,1.0,big_blind,0.16666666666666666,0.16666666666666666,11.5,11.5,105.0,61.0,1.0,0.580952380952381,0.10952380952380952,0,2,6,0.0,1.0,0.0,0.0,1.0,0.2270832508802414,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a8uu3ervj34c,72,sh1nji,3,Jh,Ad,call,call,124.0,AJo,1.0,0.7857142857142857,0.25,0.0,0.0,1.0,preflop,0.7,1.0,early,0.3333333333333333,1.0,214.0,178.5,116.5,51.5,10.5,0.44206008583690987,1.8369098712446352,1,2,7,0.0,1.0,0.0,0.0,1.0,0.2211848646402359,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
